video_id,video_title,comment_id,comment_text,author_name,like_count,reply_count,published_at,updated_at,comment_length,is_reply,days_since_upload,video_view_count,video_like_count,video_comment_count,video_upload_date,video_description,parent_id,detected_language,comment_type,word_count,hour_of_day,day_of_week,quality_score,sentiment
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxjnLXwHQQcUFkrLm54AaABAg,This song is gonna hit different when we're old,@RiskTakerx9,3373,25,2023-03-26 13:42:19+00:00,2023-03-26T13:42:19Z,47,False,871.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,9,13,Sunday,70,neutral
,,UgxjnLXwHQQcUFkrLm54AaABAg.9nim4sVeAaT9o6eqVr4fP7,yups. it's already a timeless masterpiece,@swith98,108,0,2023-04-05 05:40:04+00:00,,41,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgxjnLXwHQQcUFkrLm54AaABAg,en,general,6,5,Wednesday,50,positive
,,UgxjnLXwHQQcUFkrLm54AaABAg.9nim4sVeAaT9pTW3JgWqLf,nope its just gonna look like a poor imitation of 90s highschool life like it does now,@topdawg911,9,0,2023-05-08 23:08:30+00:00,,86,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgxjnLXwHQQcUFkrLm54AaABAg,en,general,17,23,Monday,40,neutral
,,UgxjnLXwHQQcUFkrLm54AaABAg.9nim4sVeAaT9pcszJC4-_W,@@topdawg911 mfs be hating for no reason,@namjoonsthighs4215,123,0,2023-05-12 23:49:56+00:00,,40,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgxjnLXwHQQcUFkrLm54AaABAg,en,general,7,23,Friday,50,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugy5RxBuOaKkJxU-nL94AaABAg,"To be honest, I never expected newjeans to release a song like this. It’s a song with a much calmer nostalgic feeling. Wonderful.",@beeahofficial,398,0,2022-12-19 12:07:38+00:00,2022-12-19T12:07:38Z,129,False,968.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,emotional_response,23,12,Monday,80,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgyNx1b7mBX7B_hCEBR4AaABAg,"마지막 민지가 다리 지운 건, 노예 계약으로 묶여 오도가도 못하는 민희진 표현. 입 흐린 건, 그것에 대해 언급 못하는 민희진",@2기박지원,3291,23,2024-04-28 16:00:31+00:00,2024-04-28T16:00:31Z,70,False,472.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,general,20,16,Sunday,80,neutral
,,UgyNx1b7mBX7B_hCEBR4AaABAg.A2mQ4CEp3YVA2oZjplJy8q,진짜 개소름,@한우물-o9q,68,0,2024-04-29 12:03:28+00:00,,6,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgyNx1b7mBX7B_hCEBR4AaABAg,ko,general,2,12,Monday,40,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugx5P0u-kYl2lShZxgl4AaABAg,NewJeansは永遠だよ。,@lovepark.7,6,0,2025-07-22 18:17:55+00:00,2025-07-22T18:17:55Z,14,False,22.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,1,18,Tuesday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugyk50Umw1s_nDJKHPl4AaABAg,"すごいな。たった５分のMVなのにストーリー性に芸術を感じるぞ。
素晴らしいとしか言いようがない。",@SWIFT_Sport,293,0,2023-02-13 12:18:52+00:00,2023-02-13T12:18:52Z,48,False,912.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ja,mv_analysis,2,12,Monday,60,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgzSW7RslU50ONmaxgF4AaABAg,"우리 뉴진스 못하는게 없어..멤버들 목소리,댄스,비주얼 다 최고다.",@settystay,461,0,2022-12-19 18:44:25+00:00,2023-06-26T15:15:44Z,37,False,968.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,music_technical,7,18,Monday,55,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgyCMbR8VjHVQOjYYhB4AaABAg,"I do really feel that NewJeans will start the 5th generation of the k-pop industry with this beautiful R&B music style. It is unique, sound is amazing and everything ADOR does with promotions and stuff - 10/10. They have talented people, and I can't wait what they will show us on 2nd of January 2023. Also - the MV is brilliant, can't say anything else about it, I lost my words after watching that.",@vorosilov12,740,14,2022-12-19 15:42:15+00:00,2022-12-19T15:42:15Z,400,False,968.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,74,15,Monday,100,positive
,,UgyCMbR8VjHVQOjYYhB4AaABAg.9jpDhNKHl8e9jpI3--6pkB,"Não por favor, sem quinta geração",@amaiorggstandobrasil5775,5,0,2022-12-19 16:20:17+00:00,,33,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgyCMbR8VjHVQOjYYhB4AaABAg,pt,general,6,16,Monday,20,neutral
,,UgyCMbR8VjHVQOjYYhB4AaABAg.9jpDhNKHl8e9jpJ0hj8LKT,Aren't they 4th gen?,@tyfalma,58,0,2022-12-19 16:28:43+00:00,,20,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgyCMbR8VjHVQOjYYhB4AaABAg,en,general,4,16,Monday,40,neutral
,,UgyCMbR8VjHVQOjYYhB4AaABAg.9jpDhNKHl8e9jpJqaHKUFl,R&b???,@ALBUMOF2008,8,0,2022-12-19 16:35:56+00:00,,6,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgyCMbR8VjHVQOjYYhB4AaABAg,en,general,1,16,Monday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugx-yQyDkLLf0SY86tF4AaABAg,뉴진스 내 첫사랑같아.................. 보고싶은데 못 봄.......... 보고싶다.............. 이렇게 추억 속에서만 기억 될 아이들이 아닌데... 예쁘게 빛나야 하는데,@mashitda_bab,12,0,2025-05-23 07:15:12+00:00,2025-05-23T07:15:12Z,109,False,82.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,emotional_response,17,7,Friday,70,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgzsNbDwjvkny51-ycZ4AaABAg,Newjeans is such a refreshing girl group. Not a cute nor dark concept but somewhere in between in their own kind of taste of music that makes them different from the rest..,@ariazcoo8128,156,0,2022-12-20 02:03:19+00:00,2022-12-20T02:03:19Z,172,False,968.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,32,2,Tuesday,80,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxTbJlq1BfU3trH4S54AaABAg,"Legit goosebumps. Nobody is doing it like them.
The song, the story the lyrics.
It’s something that the current 4th gen missed.
True artists for sure and definitely the next big thing.",@shravani783,337,0,2022-12-19 10:21:45+00:00,2022-12-19T10:21:58Z,184,False,968.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,32,10,Monday,80,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwWKeWWeHXCJl8jdoB4AaABAg,Three days later and I keep coming back to this. There is something so raw and nostalgic about the MV that just has me in tears every time I watch it. I wholeheartedly love this song.,@lemony5894,2147,9,2022-12-22 13:41:34+00:00,2022-12-22T13:41:34Z,183,False,965.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,36,13,Thursday,100,positive
,,UgwWKeWWeHXCJl8jdoB4AaABAg.9jwjH7wTcc29jyl0zPwEed,In tears???? Really???,@hommefataltaemin,4,0,2022-12-23 08:35:19+00:00,,22,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgwWKeWWeHXCJl8jdoB4AaABAg,en,emotional_response,3,8,Friday,30,negative
,,UgwWKeWWeHXCJl8jdoB4AaABAg.9jwjH7wTcc29jymXN_8rD9,@@hommefataltaemin yes bro,@lemony5894,14,0,2022-12-23 08:48:29+00:00,,26,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgwWKeWWeHXCJl8jdoB4AaABAg,en,general,3,8,Friday,40,neutral
,,UgwWKeWWeHXCJl8jdoB4AaABAg.9jwjH7wTcc29jyvhBDpZ2n,@@hommefataltaemin for real,@cisshayri,5,0,2022-12-23 10:08:36+00:00,,27,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgwWKeWWeHXCJl8jdoB4AaABAg,da,general,3,10,Friday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgzekMW-SqtV8tXxfph4AaABAg,딱 고등학교 졸업할 때 나온 노래라 들을 때 마다 학창시절 생각나고 너무 좋음..😭,@아란유-z1s,9,0,2025-07-03 16:53:06+00:00,2025-07-03T16:53:06Z,46,False,41.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,general,13,16,Thursday,30,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugy3SeE3xZ7v8_9liBp4AaABAg,"어쩌면, 정말로 다시한번 돌아가고 싶던 그리운 그때를 추억하게끔 만드는 곡이네요,
감사합니다.
무심코 책장을 넘기다 어린시절 내가 넣어뒀던 단풍잎을 찾은 듯한 , 영영 잊혀져버릴 것 같던 내 어린시절 그때의 그 소녀로 남게 해줘서 ,,",@moya4305,184,0,2022-12-19 13:12:24+00:00,2022-12-19T19:43:48Z,131,False,968.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,emotional_response,33,13,Monday,80,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugzvu7FYcvwE5gypITl4AaABAg,"뉴진스는 단순히 레트로감성이 아니라 지금 30대,40대 학창시철 뭔가 말로 표현할 수 없는 돌아가고싶은 우리의 고등학교시절을 대변해주는것 같은느낌! 그래서 전주만 들어도 찡긋하고 울컥하면서도 기분이 좋아지는 노래인것 같음. 고맙다 뉴진스! 덕분에 행복했던 고등학교 시절로 돌아간 느낌이야!!❤️",@bunnybunnychuuggumi,341,12,2022-12-19 16:40:19+00:00,2022-12-19T16:40:19Z,164,False,968.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,emotional_response,34,16,Monday,100,neutral
,,Ugzvu7FYcvwE5gypITl4AaABAg.9jpKLfi08Cm9jpOmwJjx67,쟤네들 초록색 칠판에 분필도 안 써봤을 수 있는 세대... 뮤비 찍으면서 처음 써봤을 듯ㅋㅋㅋ,@namecastle8203,2,0,2022-12-19 17:19:07+00:00,,52,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugzvu7FYcvwE5gypITl4AaABAg,ko,general,14,17,Monday,30,neutral
,,Ugzvu7FYcvwE5gypITl4AaABAg.9jpKLfi08Cm9jpPM96ncya,@@namecastle8203 요즘 고등학교도 많이들 초록색 칠판 써요..,@김지수-m2y,3,0,2022-12-19 17:24:04+00:00,,41,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugzvu7FYcvwE5gypITl4AaABAg,ko,general,7,17,Monday,20,neutral
,,Ugzvu7FYcvwE5gypITl4AaABAg.9jpKLfi08Cm9jpQ1OSdg8p,@@user-ej2eo3hy6j 찌질...,@비비드-p5u,3,0,2022-12-19 17:29:58+00:00,,23,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugzvu7FYcvwE5gypITl4AaABAg,sk,general,2,17,Monday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxuPzjKarRhesIjC254AaABAg,4:05 여기서 거꾸로 보면 붕대에 ‘OMG 뮤직비디오’ 써있음 ㄷㄷ 소름……,@ST-min,356,6,2024-04-29 16:21:52+00:00,2024-04-29T16:21:52Z,43,False,471.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,general,10,16,Monday,70,neutral
,,UgxuPzjKarRhesIjC254AaABAg.A2p1JPviYuIA2p1vWbRVoh,"OMG 뮤직비디오 화이팅
인듯... 언제부터 이걸 기획한거야 대체 ㅠㅠㅠ",@nzej-013,31,0,2024-04-29 16:27:13+00:00,,40,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgxuPzjKarRhesIjC254AaABAg,ko,general,9,16,Monday,40,neutral
,,UgxuPzjKarRhesIjC254AaABAg.A2p1JPviYuIA2p1veqBw0p,천재감독 반희수 죽지마 도 있어요,@handleaddedasdh,33,0,2024-04-29 16:27:14+00:00,,18,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgxuPzjKarRhesIjC254AaABAg,ko,general,5,16,Monday,30,neutral
,,UgxuPzjKarRhesIjC254AaABAg.A2p1JPviYuIA2p351eki0z,삭제방지,@heemin4436,7,0,2024-04-29 16:37:23+00:00,,4,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgxuPzjKarRhesIjC254AaABAg,ko,general,1,16,Monday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgytLMNvydlWhv3P92V4AaABAg,いつ聞いても2023年の初めの気持ちに戻れる。何度聞いても最初に聞いた時と同じ感動,@ビッグベア-t2f,8,0,2025-06-09 18:33:10+00:00,2025-06-09T18:33:10Z,41,False,65.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ja,general,1,18,Monday,30,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugw4dJ2ViDNThMeeKvF4AaABAg,I literally cried watching this. It's not a music video it's a cinematic masterpiece,@daphne7827,631,3,2022-12-19 23:32:52+00:00,2022-12-19T23:32:52Z,84,False,968.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,14,23,Monday,80,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwpGroQRZoS7MCzrB54AaABAg,This is a work of art. It makes you feel like you’re back in the 1990s. So subtle yet profound. It’s lighthearted but also has a sense of sadness to the melody. I hope they go far.,@ayanotanabe5220,161,1,2022-12-21 03:51:18+00:00,2022-12-21T03:51:18Z,180,False,967.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,emotional_response,37,3,Wednesday,90,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgyGeNnJB9RJmxK8YdV4AaABAg,"The MV is very visual centered, but when you look at it from a deeper perspective, it's actually really meaningful and almost sad. The MV shows this 6th person following NewJeans and their activities, they watch them dance, watch them talk to other people, and overall be lively and a great friend, to most of us, our Idols are like imaginary friends we sometimes like to confide in when life gets tough, and the MV shows us that. To everyone else, they see nothing, pure blank, but to us, we see NewJeans, and we hear their songs, and we see their dances, and sometimes we apply these things to our daily life. K-Pop is not just Music, it's a way to connect people, and this is why NewJeans will always be my favorite group, because they understand this.  ❤🐇

credits: azealia banks",@kirbyferrater,14951,84,2022-12-19 10:53:54+00:00,2022-12-19T14:22:51Z,783,False,968.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,142,10,Monday,100,negative
,,UgyGeNnJB9RJmxK8YdV4AaABAg.9johhV2GiLZ9jokpXCiLuM,you came from side b to say the same thing 😭,@mosesepulani9435,280,0,2022-12-19 11:21:13+00:00,,44,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgyGeNnJB9RJmxK8YdV4AaABAg,en,mv_analysis,11,11,Monday,60,neutral
,,UgyGeNnJB9RJmxK8YdV4AaABAg.9johhV2GiLZ9jolAwZ8ezj,This comment is so underrated,@Linhphan-rm3np,131,0,2022-12-19 11:24:16+00:00,,29,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgyGeNnJB9RJmxK8YdV4AaABAg,en,general,5,11,Monday,50,neutral
,,UgyGeNnJB9RJmxK8YdV4AaABAg.9johhV2GiLZ9jolYkSVGUn,you explained this perfectly,@forevelyn,166,0,2022-12-19 11:27:31+00:00,,28,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgyGeNnJB9RJmxK8YdV4AaABAg,en,mv_analysis,4,11,Monday,60,positive
